chr4	51107328	51107390	14	0	0.0	210.70967741935485	71.58333449424731	0.6698113207547169	0.8313605701921853	0.0
chr5	3323746	3324245	10	0	0.0	5.9118236472945895	3.89802895582406	0.5700787401574803	0.9457142857142856	0.02204408817635271
chr5	3659939	3660188	8	0	0.0	1.710843373493976	1.0512580394118167	0.5608974358974359	0.912	0.14056224899598393
chr5	27125982	27126759	0	1	12.0	0.6640926640926641	0.6450765773465699	0.3939393939393939	0.4367816091954023	0.4324324324324325
chr5	44079758	44079790	4	0	0.0	2.875	0.414578098794425	0.2848297213622291	0.8288288288288288	0.0
chr5	46056944	46057304	4	0	0.0	0.5083333333333333	0.6991562375066422	0.24890829694323144	0.5310344827586206	0.5888888888888889
chr5	49601500	49601677	90	0	0.0	757.5367231638417	374.05590394067866	0.9258856432566812	0.9826234822116534	0.0
chr5	49656893	49656976	4	0	0.0	46.16867469879517	17.010145291028234	0.1943894891695835	0.7794955248169243	0.0
chr5	49656893	49656976	4	0	0.0	46.16867469879517	17.010145291028234	0.17781902552204176	0.17781902552204176	0.0
chr5	49657078	49658757	37	0	0.0	271.74746873138776	389.77210620401297	0.19664788992520085	0.6410929599377674	0.0
chr5	49658116	49658190	34	0	0.0	844.2972972972972	524.5899744982237	0.7438919845692242	0.5118420513660754	0.0
chr5	49657240	49660757	24	0	0.0	229.70287176570943	324.3921620636942	0.3932929326017525	0.8207602683299988	0.0008529997156667613
chr5	49659826	49659955	70	0	0.0	708.7131782945737	448.196596429668	0.9072392687771068	0.6548820566672501	0.0
chr5	49666172	49666247	31	0	0.0	941.3733333333333	379.8413624425626	0.9436002298758404	0.9415867596655242	0.0
chr5	77730494	77730537	0	1	9.0	4.767441860465117	0.6411185466088476	0.4617117117117117	0.6528662420382165	0.0
chr5	130768738	130771025	0	1	7.94	1.0778312199387845	1.0772818072330967	0.5808383233532934	0.8062827225130892	0.370354175776126
chr5	137112636	137112687	0	1	8.0	1.6862745098039216	0.6100529092589823	0.4154589371980677	0.9347826086956522	0.0784313725490196
chr5	166014505	166456801	0	1	11.0	0.8764221245500751	0.9616489290818276	0.37974683544303794	0.875	0.42509541121782696
chr5	179088781	179088811	0	2	31.0	8.466666666666667	1.024152766382481	0.4593128390596745	0.5582417582417583	0.0
chr5	181281678	181281831	9	0	0.0	4.862745098039214	2.5643580743955785	0.5578002244668911	0.9608801955990219	0.0
chr6	1053775	1053903	3	0	0.0	6.796875	2.3860249861170777	0.6587837837837838	0.9839650145772596	0.0
chr6	17066472	17066683	4	0	0.0	0.90521327014218	0.8546063238321233	0.1801470588235294	0.9466666666666668	0.3744075829383886
chr6	118940901	118941135	4	0	0.0	2.9615384615384617	2.453546052436492	0.4864864864864865	0.7153419593345656	0.311965811965812
chr6	118396309	143006974	4	0	0.0	0.7693352048796731	0.9011460227797964	0.6829268292682927	1.0	0.4730762862360688
chr6	157238376	157238518	4	0	0.0	2.1619718309859155	1.2980881062550695	0.4194214876033058	0.8134920634920635	0.15492957746478872
chr6	160456792	160456875	0	1	18.0	2.7951807228915664	0.7724009843288967	0.4504854368932039	0.7204968944099379	0.0
chr7	240289	240445	0	1	17.0	11.314102564102564	11.255086876824418	0.7481940144478845	0.7365684575389948	0.0
chr7	4204972	4205016	0	2	28.0	8.022727272727273	1.5446187579587451	0.5464396284829721	0.6406533575317604	0.0
chr7	24028696	24028902	4	2	23.0	4.864077669902913	1.6372398255584215	0.5395894428152492	0.7654545454545455	0.0
chr7	47363083	47363149	4	0	0.0	2.712121212121212	1.069765642915385	0.3422562141491396	0.3320964749536178	0.0
chr7	53236028	53236425	4	0	0.0	1.3526448362720402	0.7817659446705488	0.32783882783882784	0.6558704453441295	0.0982367758186398
chr7	55302795	55303137	4	0	0.0	46.90643274853801	9.330357584510573	0.3896361319552598	0.3323141879595254	0.0
chr7	57765413	57766046	4	0	0.0	2.2069510268562404	1.4319141816149472	0.5673534072900158	0.5683760683760684	0.12322274881516587
chr7	54984365	54992837	15	18	264.0	71.23418319169028	10.430315216386463	0.4193505367740215	0.4183320635292739	0.0
chr7	54770769	55329630	26	18	310.99	35.898051572752436	18.740584307720628	0.9430752453653216	0.9185541066117592	0.01735315221495148
chr7	32068525	104109475	0	1	8.96	1.6468231471128574	3.676866825054076	0.3718140929535233	1.0	0.2699428588878964
chr7	123213153	123213275	3	0	0.0	3.721311475409836	2.251638001515411	0.6146044624746451	0.8406374501992032	0.0
chr7	158000622	158000673	3	0	0.0	6.411764705882352	1.4575896109839843	0.418158567774936	0.8074074074074075	0.0
chr8	43776203	43780722	1	1	8.0	1.6317769418012835	1.3772145120355772	0.3022222222222222	1.0	0.1996016817880062
chr8	62923787	62924212	0	1	9.0	1.002352941176471	1.2048896918598702	0.3194888178913738	0.9578059071729956	0.3976470588235294
chr8	109065136	109065246	0	1	14.0	3.0090909090909093	1.2467809791287945	0.5497076023391813	0.8579088471849866	0.027272727272727268
chr8	139395061	141817960	0	1	8.95	1.4244601198811837	1.2400861247174355	0.3288590604026846	0.8457446808510638	0.25569617223004343
chr8	144125850	144125911	4	0	0.0	64.54098360655738	15.600098539507826	0.5150444793301936	0.7888198757763976	0.0
chr8	144233362	144233458	6	0	0.0	13.53125	3.2402196588348766	0.7984019668100799	0.8614058355437666	0.0
chr9	21122858	25873525	0	1	13.0	0.4266068322616592	0.6873843413414187	0.9893617021276596	1.0	0.6679678874566456
chr9	74231578	74231666	0	1	20.0	0.9659090909090908	0.8454270523389029	0.3728070175438597	0.794392523364486	0.375
chr9	80572871	80573110	4	0	0.0	1.4560669456066946	1.499356490875894	0.470031545741325	1.0	0.4058577405857741
chr9	98577152	98577228	0	1	8.0	1.381578947368421	0.4857740774203878	0.5898876404494382	0.813953488372093	0.0
chr9	121464636	121465510	4	0	0.0	2.5434782608695654	1.1828522262377117	0.7181571815718157	0.8407643312101911	0.05491990846681922
chrM	0	16568	344	59	1052.97	509.060236600676	73.28026649776606	0.3156786620875019	0.3342851640579864	0.0
chrUn_GL000216v2	8812	19419	4	0	0.0	12.684736494767606	19.218731628481844	0.18768074031231927	0.9435614661044436	0.07089657773168663
chrUn_GL000216v2	19435	19544	10	0	0.0	45.25688073394495	26.84696817821191	0.5147746598639455	0.9790735473384804	0.0
chrUn_KI270442v1	26696	26749	0	1	15.0	4.754716981132075	1.3723091732806174	0.4390243902439024	0.8289473684210527	0.0
chrUn_KI270442v1	92361	92445	28	0	0.0	920.0119047619047	520.0744336390161	0.8960115942028986	0.9925380801931624	0.0
chrUn_KI270467v1	2186	2355	24	0	0.0	222.37869822485212	61.080592958608406	0.2777728377497184	0.8176503803102269	0.0
chrX	52588596	52588989	8	0	0.0	1.0025445292620865	1.0423567145088941	0.9866666666666668	1.0	0.4427480916030535
chrX	89205925	89207468	4	0	0.0	1.508749189889825	1.7099517879936823	0.8035714285714286	0.7833698030634574	0.3953337653920933
chrY	56828858	56828959	3	0	0.0	17.544554455445546	8.52547115793939	0.5002845759817871	0.8965868568517575	0.0
chrY	56831611	56832191	1	1	13.0	10.089655172413792	5.155401909319116	0.3468547912992357	0.5442404006677797	0.0
chrY	56834339	56834378	0	1	20.0	18.564102564102566	3.528600156776577	0.15859802847754656	0.29855670103092785	0.0
chrY	56842799	56842884	7	0	0.0	33.70588235294117	11.653652322630336	0.6896966779008185	0.9461690885072656	0.0
